"sp","DE","GF","BIOME","LL","LMA","Aarea","Rarea","LMAp1","LMAs1","LMAp4","LMAs4","LMA_ra","LMAp1_ra","LMAs1_ra","LMA_all","LMAp1_all","LMAs1_all","LL_all","Rarea_all","Aarea_all","LMAp4_all","LMAs4_all","LMAp4_ra","LMAs4_ra","Narea","Parea"
"Eremophila mitchelli","E","S","WLAND",14.1253754462275,177.827941003892,9.1201083935591,1.86208713666287,73.8579191193994,103.970021884493,76.6954389552293,101.132502048663,218.776162394955,100.924864272547,117.851298122408,177.827941003892,123.187482501508,54.6404585023847,3.01995172040202,1.47910838816821,8.12830516164099,85.7495247073998,92.0784162964925,100.924864272547,117.851298122408,3.33426412763235,0.168267406107047
"Eriostemon australasius","E","S","WLAND",12.0226443461741,147.910838816821,10,1.25892541179417,70.7179048811796,77.1929339356412,72.6710304466574,75.2398083701633,144.543977074593,71.9164012564846,72.6275758181082,112.201845430196,95.6718734883419,16.5299719418544,3.01995172040202,1.25892541179417,14.1253754462275,50.6519966217675,61.5498488084288,71.9164012564846,72.6275758181082,1.75792361395869,0.0528445251775181
"Erythronium americanum","U","H","TEMP_FOR",1.90546071796325,44.6683592150963,12.0226443461741,2.34422881531992,33.6238955182248,11.0444636968715,27.2234058320643,17.444953383032,204.173794466953,175.512262331102,28.6615321358512,234.422881531992,133.132373706589,101.290507825404,5.75439937337157,0.977237220955811,9.77237220955811,98.8439861892895,135.578895342703,175.512262331102,28.6615321358512,1.89234361864498,NA
"Eucalyptus dumosa","E","T","WLAND",29.5120922666639,301.995172040202,13.4896288259165,1.28824955169313,108.248620472276,193.746551567925,132.236110155542,169.759061884659,295.120922666639,93.847537434078,201.273385232561,125.892541179417,87.5583709391824,38.3341702402344,5.01187233627272,1.23026877081238,10,60.3226241883495,65.5699169910673,93.847537434078,201.273385232561,2.74157417192788,0.148251808514595
"Eucalyptus haemostoma","E","T","WLAND",18.6208713666287,199.526231496888,12.0226443461741,1.17489755493953,86.4506107090899,113.075620787798,92.6331758397997,106.893055657088,109.647819614319,52.6152257335113,57.0325938808072,58.3067937859553,17.6961068520254,40.6106869339299,33.1131121482591,1.51356124843621,4.36515832240166,28.3001409072501,30.0066528787052,52.6152257335113,57.0325938808072,2.08449088309729,0.0679203632617185
"Eucalyptus intertexta","E","T","WLAND",15.8489319246111,181.970085860998,18.1970085860998,1.25892541179417,100.520771881596,81.4493139794023,90.3745540874956,91.5955317735027,169.824365246174,90.3603857410307,79.4639795051437,204.173794466953,92.4509353556157,111.722859111337,19.9526231496888,1.02329299228075,13.1825673855641,101.106858445086,103.066936021867,90.3603857410307,79.4639795051437,2.65460556197554,0.18578044550917
"Eucalyptus paniculata","E","T","TEMP_FOR",13.1825673855641,120.226443461741,9.1201083935591,0.794328234724281,55.0383770730892,65.1880663886521,53.8328405798902,66.3936028818511,89.1250938133745,42.2352207035973,46.8898731097772,154.881661891248,98.882489406453,55.9991724847951,12.0226443461741,2.95120922666639,13.4896288259165,78.8784149237714,76.0032469674767,42.2352207035973,46.8898731097772,1.29717927098396,0.0574116462207327
"Eucalyptus socialis","E","T","WLAND",28.8403150312661,281.838293126445,16.2181009735893,1.51356124843621,115.198219250852,166.640073875594,116.901088875943,164.937204250503,85.1138038202376,44.1943178113687,40.9194860088689,56.9661770165117,26.4868319779709,30.4793450385408,60.2559586074358,0.881574438779143,14.7910838816821,27.5198427111022,29.4463343054095,44.1943178113687,40.9194860088689,3.47536161443206,0.173780082874938
"Eucalyptus umbra","E","T","TEMP_FOR",24.5470891568503,204.173794466953,8.51138038202377,1.12201845430196,65.4207135530711,138.753080913882,70.3263578805642,133.847436586389,128.824955169313,45.9499413712334,82.87501379808,77.6247116628692,32.2217850382513,45.4029266246179,16.6134701060524,0.977237220955811,6.16595001861482,41.0462417857914,36.5784698770778,45.9499413712334,82.87501379808,1.87499450806742,0.0803526122185617
"Eucryphia cordifolia","E","T","TEMP_FOR",30.3998818265947,133.360981057403,10.6100922715098,0.742096450506415,50.1637379039331,83.1972431534699,41.5634988183768,91.7974822390262,181.970085860998,49.7261181477937,132.243967713205,93.3254300796991,29.304446053914,64.0209840257851,32.2458173948273,1.17489755493953,6.45654229034656,51.0888080212835,42.2366220584156,49.7261181477937,132.243967713205,1.19871936221319,NA
"Eupatorium rugesum","U","H","TEMP_FOR",4.78630092322638,21.3796208950223,6.91830970918936,0.954992586021436,11.7650925117909,9.61452838323147,7.25181234899514,14.1278085460272,81.2830516164099,52.2881206952489,28.994930921161,151.356124843621,59.6046865028282,91.7514383407927,28.8403150312661,1.81970085860998,10.2329299228075,77.7877430032127,73.5683818404082,52.2881206952489,28.994930921161,0.835603018231248,NA
"Eutaxia microphylla","E","S","WLAND",11.7489755493953,89.1250938133745,9.54992586021436,1.62181009735893,42.9756171668454,46.1494766465291,33.6613007107697,55.4637931026048,95.4992586021436,56.7462193410077,38.7530392611359,102.329299228075,58.1728182303936,44.1564809976818,20.6551703776178,1.31825673855641,14.1253754462275,53.906498906615,48.4228003214603,56.7462193410077,38.7530392611359,1.67880401812256,0.0693425806016569
"Galax aphylla","U","H","TEMP_FOR",18.1970085860998,79.4328234724281,4.89778819368446,0.776247116628692,26.1312738758983,53.3015495965298,19.5374236613736,59.8953998110545,102.329299228075,31.2304512807079,71.0988479473674,81.2830516164099,66.2208856323476,15.0621659840623,5.12861383991365,1.94984459975805,12.8824955169313,45.7704424595863,35.5126091568236,31.2304512807079,71.0988479473674,0.711213513653329,NA
"Geijera parviflora","E","T","WLAND",29.5120922666639,186.208713666287,10.471285480509,1.09647819614319,64.1197124357402,122.089001230547,63.9701634437142,122.238550222573,120.226443461741,43.6450792731541,76.5813641885872,158.531335813571,47.8043746579206,110.72696115565,36.3078054770101,1.69824365246174,8.12830516164099,84.5872094776747,73.9441263358958,43.6450792731541,76.5813641885872,3.1988951096914,0.197696964011186
"Gevuina avellana","E","T","TEMP_FOR",52.4807460249773,154.881661891248,8.91250938133745,1,43.1989157142244,111.682746177024,41.2578341662894,113.623827724959,245.470891568503,47.5955074108466,197.875384157657,93.3254300796991,71.1567029282863,22.1687271514128,2.51188643150958,1.07151930523761,7.41310241300917,51.6158463747237,41.7095837049754,47.5955074108466,197.875384157657,1.23026877081238,NA
"Gompholobium grandiflorum","E","S","WLAND",28.1838293126445,128.824955169313,6.91830970918936,1.54881661891248,39.4607986755868,89.3641564937265,37.073275906578,91.7516792627353,147.910838816821,49.2404709275573,98.6703678892634,501.187233627272,183.173286406752,318.013947220521,14.1253754462275,1.81970085860998,10.471285480509,220.176975827612,281.010257799661,49.2404709275573,98.6703678892634,1.59220872705117,0.02333458062281
"Grevillea buxifolia","E","S","WLAND",15.1356124843621,109.647819614319,8.7096358995608,1.62181009735893,45.8505422572565,63.797277357062,37.8316750972569,71.8161445170616,63.0957344480193,37.0145662985007,26.0811681495186,181.970085860998,126.877471302489,55.0926145585097,10.9647819614319,0.954992586021436,20.8929613085404,89.0382860856025,92.9317997753958,37.0145662985007,26.0811681495186,0.778036551039804,0.0252929799644614
"Grevillea speciosa","E","S","WLAND",18.6208713666287,154.881661891248,8.91250938133745,1.28824955169313,58.8745640279463,96.0070978633018,57.8570858717199,97.0245760195282,162.181009735893,64.0305359425003,98.1504737933927,380.189396320561,223.398186490112,156.791209830449,3.63078054770101,1.20226443461741,9.54992586021436,190.785285552481,189.40411076808,64.0305359425003,98.1504737933927,1.31825673855641,0.036897759857015
"Gutierrezia sarothrae","U","S","WLAND",6.02559586074358,295.120922666639,14.7910838816821,4.26579518801593,221.886875442466,73.2340472241729,219.47878619576,75.642136470879,363.078054770101,271.436850693368,91.6412040767337,281.838293126445,87.4775078656782,194.360785260767,28.1838293126445,1.32264740752783,10.2329299228075,134.011897702556,147.82639542389,271.436850693368,91.6412040767337,4.9545019080479,NA
"Hakea dactyloides","E","S","WLAND",41.6869383470336,257.039578276886,12.5892541179417,1.14815362149688,82.7262272523527,174.313351024534,88.4272580155624,168.612320261324,81.2830516164099,31.773626692381,49.5094249240289,69.1830970918937,59.1185110382335,10.0645860536601,7.58577575029184,2.63026799189538,18.6208713666287,28.0265217605769,41.1565753313168,31.773626692381,49.5094249240289,1.36772882559585,0.0460256573581356
"Hakea tephrosperma","E","S","WLAND",40.7380277804113,501.187233627272,12.3026877081238,1.31825673855641,122.721148341985,378.466085285288,229.998495667486,271.188737959786,147.910838816821,49.743947480076,98.1668913367448,281.838293126445,101.27634507399,180.561948052455,18.1970085860998,1,10,158.475907104942,123.362386021503,49.743947480076,98.1668913367448,2.33883723865935,0.0961612278383665
"Hakea teretifolia","E","S","WLAND",20.8929613085404,338.844156139202,14.1253754462275,1.65958690743756,138.872743729003,199.9714124102,190.246269644228,148.597886494974,93.3254300796991,51.9997621018418,41.3256679778573,97.7237220955811,78.6455430783206,19.0781790172604,1.51356124843621,0.812830516164099,6.91830970918936,41.1368342006516,56.5868878949295,51.9997621018418,41.3256679778573,1.10407861990207,0.0448745389933132
"Helianthus microcephalus","U","H","TEMP_FOR",4.07380277804113,39.8107170553497,10.471285480509,1.41253754462275,24.9817599419748,14.8289571133749,17.6201906159903,22.1905264393594,676.082975391982,349.864992831505,326.217982560476,138.038426460289,71.4909095866953,66.5475168735932,13.1825673855641,1.51356124843621,9.77237220955811,67.5942773756997,70.4441490845888,349.864992831505,326.217982560476,1.0447202192208,NA
"Hibbertia bracteata","E","S","WLAND",10.9647819614319,109.647819614319,6.76082975391982,0.891250938133746,46.5935021867685,63.0543174275501,45.6012151396322,64.0466044746863,70.7945784384138,35.0340834865273,35.7604949518865,162.181009735893,53.535378235955,108.645631499938,29.5120922666639,1.81970085860998,7.94328234724282,83.5202285146385,78.6607812212545,35.0340834865273,35.7604949518865,1.14551294144554,0.0297166603173803
"Hibbertia huegelii","E","S","WLAND",14.7910838816821,181.970085860998,12.8824955169313,1.07151930523761,90.238693710525,91.7313921504732,98.9131308422142,83.0569550187841,102.329299228075,54.0113179695965,48.3179812584789,34.6736850452532,21.6445780791481,13.029106966105,19.4984459975805,1.38038426460288,9.54992586021436,17.8920370065363,16.7816480387169,54.0113179695965,48.3179812584789,2.01836636368156,NA
"Hibbertia subvaginata","E","S","WLAND",16.9824365246174,245.470891568503,17.7827941003892,1.81970085860998,131.205266310437,114.265625258066,122.025043323134,123.445848245369,56.9661770165117,39.9017591974169,17.0644178190949,44.6683592150963,24.0602971787054,20.6080620363909,19.0546071796325,0.630957344480193,8.7096358995608,24.918015002636,19.7503442124603,39.9017591974169,17.0644178190949,3.24339617349349,NA
"Jacksonia floribunda","E","S","WLAND",33.1131121482591,309.029543251359,19.9526231496888,2.63026799189538,129.536618693806,179.492924557553,121.093344719335,187.936198532024,177.827941003892,91.5237151189179,86.3042258849744,102.329299228075,30.133283686991,72.1960155410843,60.2559586074358,1.58489319246111,8.7096358995608,50.9583382261564,51.370961001919,91.5237151189179,86.3042258849744,5.00034534976978,NA
"Juniperus monosperma","E","T","WLAND",77.6247116628692,776.247116628692,7.76247116628692,3.71535229097173,75.7977271319396,700.449389496752,228.61171568949,547.635400939202,93.3254300796991,35.4191176760897,57.9063124036094,79.4328234724281,37.7726458794635,41.6601775929646,23.9883291901949,0.891250938133746,10.2329299228075,36.1189914127342,43.3138320596939,35.4191176760897,57.9063124036094,9.1411324147025,NA
"Kalmia latifolia","E","T","TEMP_FOR",36.3078054770101,104.71285480509,4.78630092322638,0.933254300796991,25.5303834416477,79.1824713634422,23.2119853853044,81.5008694197856,549.540873857625,63.5247446330803,486.016129224544,131.825673855641,50.8648729732144,80.9608008824263,28.1838293126445,1.81970085860998,9.1201083935591,58.6548765605995,73.1707972950413,63.5247446330803,486.016129224544,1.21618600064637,NA
"Koeleria cristata","U","G","TEMP_FOR",2.0451477162568,115.681928269994,18.8633010869314,2.51930253571984,100.19963415174,15.4822941182536,96.0495403916311,19.6323878783627,128.824955169313,118.006145014814,10.8188101544989,226.625405668854,64.9114825723868,161.713923096468,30.3998818265947,0.742096450506415,9.33254300796991,111.081114920998,115.544290747857,118.006145014814,10.8188101544989,1.81862697074466,NA
"Lambertia formosa","E","S","WLAND",29.5120922666639,223.872113856834,9.33254300796991,0.891250938133746,69.9581003171164,153.914013539718,80.6562920821428,143.215821774691,109.909527361014,36.7031393175634,73.2063880434508,147.910838816821,97.2829402198785,50.6278985969422,17.3780082874938,0.776247116628692,21.9832449870616,76.4090711495313,71.5017676672894,36.7031393175634,73.2063880434508,1.33967668742594,0.0509330871057195
"Larrea tridentata","E","S","WLAND",12.0226443461741,251.188643150958,18.1970085860998,1.94984459975805,154.544501087832,96.6441420631261,154.011725933881,97.1769172170768,102.329299228075,71.8279547179827,30.5013445100927,218.776162394955,57.2983698181088,161.477792576846,28.8403150312661,2.34422881531992,5.75439937337157,126.114886381351,92.6612760136037,71.8279547179827,30.5013445100927,3.90425265587553,NA
"Lasiopetalum ferrugineum","E","S","TEMP_FOR",23.9883291901949,120.226443461741,8.12830516164099,0.478630092322638,43.2962812779332,76.9301621838081,37.0318513428614,83.19459211888,30.9029543251359,12.9098836974184,17.9930706277175,63.0957344480193,55.6148905187661,7.48084392925322,5.24807460249773,2.23872113856834,16.9824365246174,31.0483957527462,32.0473386952731,12.9098836974184,17.9930706277175,1.40281370456196,0.0363915036127207
"Laurelia philippiana","E","T","TEMP_FOR",26.9153480392692,162.181009735893,6.45654229034656,1,44.1941737829201,117.986835952973,43.4553211680094,118.725688567884,218.776162394955,52.3596037152735,166.416558679682,741.310241300918,161.168591231035,580.141650069883,27.5422870333817,1.99526231496888,9.18061754222427,374.093871153464,367.216370147454,52.3596037152735,166.416558679682,2.2140666847567,NA
"Leptospermum polygalifolium","E","S","TEMP_FOR",7.41310241300917,91.201083935591,8.51138038202377,1.28824955169313,49.2947348400371,41.9063490955539,44.2360677363977,46.9650161991933,120.226443461741,70.7964584117544,49.4299850499869,194.984459975805,168.001837260303,26.9826227155016,1.86653157185913,1.44543977074593,14.1253754462275,82.7509527785011,112.233507197303,70.7964584117544,49.4299850499869,1.19674053130724,0.0413047501990161
"Leptospermum trinervium","E","S","WLAND",22.3872113856834,128.824955169313,4.46683592150963,1.58489319246111,32.8549213375254,95.9700338317879,32.6817676177717,96.1431875515417,295.120922666639,71.627638844033,223.493283822606,199.526231496888,137.599939951466,61.926291545422,11.7489755493953,1.81970085860998,20.4173794466953,99.9570649444456,99.5691665524422,71.627638844033,223.493283822606,1.09900583943252,0.0321366053864032
"Lespedeza capitata","U","H","TEMP_FOR",1.54881661891248,102.329299228075,15.1356124843621,1.23026877081238,91.7441441065461,10.5851551215293,95.1904492427514,7.13884998532396,112.201845430196,99.6095045020194,12.5923409281769,128.824955169313,116.19260536339,12.6323498059237,1.54881661891248,1.23026877081238,13.8038426460288,62.8362723242433,65.9886828450701,99.6095045020194,12.5923409281769,NA,NA
"Leucopogon conostephioides","E","S","WLAND",14.1253754462275,158.489319246111,6.45654229034656,1.73780082874938,53.899250544065,104.590068702046,60.0807300076531,98.4085892384583,128.824955169313,60.6845992222939,68.1403559470194,199.526231496888,74.4269249642286,125.099306532659,14.7910838816821,0.977237220955811,7.76247116628692,88.7388164064274,110.78741509046,60.6845992222939,68.1403559470194,1.73780082874938,NA
"Licania heteromorpha","E","T","TROP_RF",39.8107170553497,147.910838816821,7.94328234724282,0.776247116628692,42.6839768510582,105.226861965763,39.4399914508738,108.470847365947,123.026877081238,30.5745867074612,92.4522903737769,30.9029543251359,13.5927638618466,17.3101904632893,29.5120922666639,0.954992586021436,6.16595001861482,15.3516812044134,15.5512731207225,30.5745867074612,92.4522903737769,1.93196831701692,NA
"Liriodendron tulipifera","D","T","TEMP_FOR",5.24807460249773,60.2559586074358,10.2329299228075,0.851138038202376,37.5443827761791,22.7115758312567,33.8613833436415,26.3945752637943,281.838293126445,143.475370257214,138.362922869232,33.8844156139203,22.4142062682885,11.4702093456317,19.4984459975805,2.57039578276886,9.33254300796991,17.6413557345248,16.2430598793955,143.475370257214,138.362922869232,1.20882030150552,NA
"Lomatia hirsuta","E","T","TEMP_FOR",23.9883291901949,123.026877081238,8.91250938133745,1,44.8568264954194,78.1700505858187,38.5366728627124,84.4902042185257,122.272053936742,43.854323947446,78.4177299892959,83.1763771102671,36.8705860489272,46.3057910613399,16.6134701060524,1.94984459975805,5.88843655355589,41.7508835089384,41.4254936013287,43.854323947446,78.4177299892959,1.03752841581801,NA
"Lomatia silaifolia","E","S","TEMP_FOR",27.5422870333817,141.253754462275,5.88843655355589,0.812830516164099,37.4382534098544,103.815501052421,32.9516997299986,108.302054732277,61.6758465277276,20.4945118742016,41.181334653526,316.227766016838,241.972564980616,74.2552010362222,1.54881661891248,2.45470891568503,8.32645912340181,162.618376469706,153.609389547132,20.4945118742016,41.181334653526,0.864967918775693,0.0447713304176363
"Luehea seemannii","D","T","TROP_RF",6.30957344480193,138.038426460289,18.6208713666287,2.95120922666639,96.852060584169,41.1863658761195,75.3398631359142,62.6985633243744,114.815362149688,95.4570382376819,19.3583239120064,134.896288259165,58.1938256861588,76.7024625730065,8.31763771102671,0.91201083935591,5.62341325190349,58.0801796250327,76.8161086341327,95.4570382376819,19.3583239120064,NA,NA
"Luma apiculata","E","T","TEMP_FOR",20.6551703776178,150.109718098091,9.18061754222427,1.43657137207712,57.0605122050879,93.0492058930029,52.2038963447314,97.9058217533593,104.71285480509,47.4991863574592,57.2136684476308,85.1138038202376,49.0619958501037,36.051807970134,29.5120922666639,1.90546071796325,15.4881661891248,42.7968083191152,42.3169955011224,47.4991863574592,57.2136684476308,1.69912409930194,NA
"Lupinus perennis","U","H","TEMP_FOR",0.933254300796991,64.5654229034656,20.8929613085404,1.90546071796325,58.4874434623053,6.07797944116023,56.8932198613731,7.67220304209242,85.1138038202376,81.9406792432218,3.17312457701587,104.71285480509,66.614813483899,38.098041321191,17.203510428574,0.562341325190349,17.7827941003892,51.4960105109086,53.2168442941813,81.9406792432218,3.17312457701587,2.0748936646624,NA
"Lyginia barbata","E","G","WLAND",45.7088189614875,676.082975391982,20.4173794466953,2.69153480392692,219.692266138984,456.390709252998,306.887257451394,369.195717940588,104.71285480509,56.0732515157072,48.6396032893828,162.181009735893,76.2627496368596,85.9182600990334,10.9647819614319,0.741310241300917,8.91250938133745,83.8288572862412,78.3521524496518,56.0732515157072,48.6396032893828,4.83058802039773,NA
"Lyonia lucida","E","S","TEMP_FOR",19.4984459975805,239.883291901949,6.16595001861482,1.38038426460288,59.1018995645665,180.781392337382,87.1787046567338,152.704587245215,257.039578276886,76.1958133660489,180.843764910838,295.120922666639,176.174113461953,118.946809204686,5.75439937337157,3.46736850452532,8.91250938133745,149.438872052048,145.682050614591,76.1958133660489,180.843764910838,1.69639878216067,NA
"Macrozamia riedlei","E","S","WLAND",104.71285480509,288.403150312661,11.7489755493953,0.954992586021436,65.9265348439991,222.476615468661,78.1439536477585,210.259196664902,263.026799189538,39.923801922196,223.102997267342,102.329299228075,45.8126933354882,56.5166058925872,20.8929613085404,1.47910838816821,8.7096358995608,43.0408879425899,59.2884112854855,39.923801922196,223.102997267342,5.02342589522387,NA
"Manihot esculenta","U","S","TROP_RF",1.51356124843621,36.3078054770101,16.9824365246174,1.20226443461741,29.2348794727757,7.07292600423441,26.2110548699731,10.096750607037,77.6247116628692,70.9827810840005,6.64193057886868,239.883291901949,55.8282871311387,184.05500477081,40.7380277804113,1.28824955169313,7.94328234724282,120.950989569005,118.932302332944,70.9827810840005,6.64193057886868,1.44543977074593,NA
"Melaleuca acerosa","E","S","WLAND",24.5470891568503,331.131121482591,16.2181009735893,2.69153480392692,139.003802772266,192.127318710325,147.621432580243,183.509688902349,63.0957344480193,42.1144428996379,20.9812915483814,83.1763771102671,65.5391568026692,17.6372203075979,23.9883291901949,2.88479607896542,30.1995172040202,44.4327176737258,38.7436594365413,42.1144428996379,20.9812915483814,2.82487997491571,NA
"Melaleuca uncinata","E","S","WLAND",16.6134701060524,331.013844723503,12.8372911252395,2.88479607896542,146.17123819178,184.842606531724,174.826175263192,156.187669460311,257.039578276886,136.71272511628,120.326853160606,70.7945784384138,31.0303713116065,39.7642071268073,41.6869383470336,0.933254300796991,11.7489755493953,37.474035129424,33.3205433089898,136.71272511628,120.326853160606,3.58277732244108,0.202911208758517
"Miconia dispar","U","T","TROP_RF",12.0226443461741,109.647819614319,10.2329299228075,0.575439937337157,55.4184686749152,54.2293509394033,56.0386484685056,53.609171145813,151.356124843621,60.0591838236736,91.2969410199473,150.109718098091,44.112344357052,105.997373741039,22.9086765276777,0.575439937337157,6.76082975391982,82.7492962124895,67.3604218856013,60.0591838236736,91.2969410199473,1.76197604641163,NA
"Myrceugenia planipes","E","T","TEMP_FOR",36.3078054770101,131.825673855641,6.16595001861482,0.707945784384138,34.45781403363,97.3678598220107,30.2601859447826,101.565487910858,79.4328234724281,20.8017537353963,58.6310697370318,218.776162394955,135.786455111223,82.9897072837319,2.0451477162568,0.873864476177872,5.88843655355589,113.615411674575,105.16075072038,20.8017537353963,58.6310697370318,1.29622342197875,NA
"Nothofagus dombeyi","E","T","TEMP_FOR",17.203510428574,128.961582670202,11.2231590882003,1.32264740752783,57.04060826338,71.9209744068218,48.7292856881019,80.2322969820998,79.4328234724281,43.0386285604526,36.3941949119756,87.0963589956081,44.3063830271476,42.7899759684605,24.5470891568503,0.851138038202376,12.3026877081238,47.3012329479292,39.7951260476788,43.0386285604526,36.3941949119756,1.93988448144692,NA
"Nuytsia floribunda","E","T","WLAND",28.1838293126445,457.088189614875,12.8824955169313,2.23872113856834,144.694738265837,312.393451349038,223.835812100577,233.252377514298,223.872113856834,94.3672034485213,129.504910408313,61.6758465277276,13.2157910780362,48.4600554496914,26.0860792514197,0.616595001861482,2.95120922666639,29.9840664941345,31.691780033593,94.3672034485213,129.504910408313,3.49140315478586,NA
"Ocotea costulata","E","T","TROP_RF",38.9045144994281,128.824955169313,5.88843655355589,0.645654229034656,32.2259054894423,96.599049679871,27.4495963709117,101.375358798402,162.181009735893,29.1382663640114,133.042743371882,301.995172040202,121.711903871474,180.283268168728,40.7380277804113,1.34896288259165,19.9526231496888,169.479037530222,132.516134509979,29.1382663640114,133.042743371882,1.95433945577539,NA
"Olearia decurrens","E","S","WLAND",11.2201845430196,154.881661891248,10.2329299228075,1.58489319246111,76.5829213239967,78.2987405672514,77.1339160121174,77.7477458791307,186.208713666287,96.1528723908159,90.0558412754708,81.2830516164099,62.0441911389935,19.2388604774164,10.2329299228075,1.86208713666287,16.2181009735893,43.1841737020578,38.0988779143521,96.1528723908159,90.0558412754708,2.66685866452148,0.131825673855641
"Olearia pimelioides","E","S","WLAND",11.461975519794,109.909527361014,6.75843526982924,1.76363540766109,45.5916735576583,64.3178538033558,39.388514185743,70.5210131752712,128.961582670202,66.5449474428283,62.4166352273734,91.201083935591,55.9486959212007,35.2523880143902,9.33254300796991,0.316227766016838,10.9647819614319,48.5724203948373,42.6286635407537,66.5449474428283,62.4166352273734,2.65477501854305,0.13678228769628
"Patersonia occidentalis","E","H","WLAND",28.8403150312661,380.189396320561,15.4881661891248,1.90546071796325,144.853464385939,235.335931934622,172.694859064625,207.494537255936,223.872113856834,94.5898870366422,129.282226820192,346.736850452532,271.159196343891,75.5776541086411,3.98107170553497,3.71535229097173,16.9824365246174,139.108286932966,207.628563519566,94.5898870366422,129.282226820192,3.27340694878838,NA
"Persea borbonia","E","S","TEMP_FOR",18.1970085860998,112.201845430196,6.76082975391982,0.741310241300917,40.6694113607245,71.5324340694718,34.4478919251178,77.7539535050786,123.026877081238,39.8135467894618,83.2133302917763,120.226443461741,35.8242266747949,84.4022167869465,29.5120922666639,1.47910838816821,6.02559586074358,53.1811660024527,67.0452774592887,39.8135467894618,83.2133302917763,1.82389570231964,NA
"Persea lingue","E","T","TEMP_FOR",33.1131121482591,104.71285480509,8.12830516164099,0.446683592150963,35.9153080983728,68.7975467067171,27.0622973797067,77.6505574253833,91.201083935591,22.9660913750344,68.2349925605566,91.201083935591,53.1996985407384,38.0013853948526,14.4543977074593,0.602559586074358,12.3026877081238,45.1200733614568,46.0810105741342,22.9660913750344,68.2349925605566,1.05196187382322,NA
"Persoonia levis","E","S","WLAND",45.7088189614875,181.970085860998,8.12830516164099,0.562341325190349,49.0490470030668,132.921038857931,44.8776385811099,137.092447279888,95.4992586021436,21.8865978287564,73.6126607733871,331.131121482591,156.716358630707,174.414762851884,16.2181009735893,1.62181009735893,14.7910838816821,166.957349884078,164.173771598513,21.8865978287564,73.6126607733871,1.07646521362983,0.0437522105158252
"Persoonia linearis","E","T","TEMP_FOR",40.7380277804113,144.543977074593,7.41310241300917,0.707945784384138,40.5920535676752,103.951923506918,36.3202972383061,108.223679836287,58.8843655355589,17.6093977491741,41.2749677863848,257.039578276886,57.0568674522077,199.982710824679,29.5120922666639,0.562341325190349,7.07945784384138,143.785648592068,113.253929684818,17.6093977491741,41.2749677863848,1.09395636627209,0.0714496326075513
"Persoonia saccata","E","S","WLAND",29.5120922666639,457.088189614875,19.0546071796325,2.45470891568503,188.552139528519,268.536050086356,222.854714592927,234.233475021948,257.039578276886,120.745886748478,136.293691528408,123.026877081238,104.591271639875,18.4356054413628,2.08929613085404,2.04173794466953,10.471285480509,57.194160491182,65.8327165900561,120.745886748478,136.293691528408,3.28851630875983,NA
"Petrophile linearis","E","S","WLAND",41.6869383470336,549.540873857625,21.8776162394955,3.38844156139203,197.964900273974,351.575973583651,231.687176978577,317.853696879047,131.825673855641,74.0164425121755,57.8092313434653,549.540873857625,228.660291307905,320.88058254972,13.1825673855641,1.12201845430196,14.1253754462275,317.584417213524,231.9564566441,74.0164425121755,57.8092313434653,3.38844156139203,NA
"Philotheca difformis","E","S","WLAND",22.9849776094508,226.625405668854,10.1325594562952,3.05709260499561,78.426957314528,148.198448354327,80.7004424043452,145.924963264509,134.896288259165,72.6647896960416,62.2314985631237,30.9029543251359,18.8054900351735,12.0974642899624,11.7489755493953,0.741310241300917,6.76082975391982,14.6139728038096,16.2889815213263,72.6647896960416,62.2314985631237,3.25112205501044,0.150807190233915
