"sp","DE","GF","BIOME","LL","LMA","Aarea","Rarea","LMAp1","LMAs1","LMAp4","LMAs4","LMA_ra","LMAp1_ra","LMAs1_ra","LMA_all","LMAp1_all","LMAs1_all","LL_all","Rarea_all","Aarea_all","LMAp4_all","LMAs4_all","LMAp4_ra","LMAs4_ra","Narea","Parea"
"Phyllota phylicoides","E","S","WLAND",22.3872113856834,120.226443461741,8.31763771102671,1.77827941003892,43.8856017763096,76.3408416854317,38.2012699271332,82.0251735346081,158.489319246111,64.3006159960697,94.1887032500418,331.131121482591,115.533352917671,215.59776856492,26.9153480392692,0.758577575029184,13.8038426460288,168.331627504543,162.799493978048,64.3006159960697,94.1887032500418,1.47910838816821,0.0214783047413053
"Picea engelmanii","E","T","TEMP_FOR",89.1250938133745,309.029543251359,3.54813389233576,0.977237220955811,26.7583494098303,282.271193841529,36.890387216624,272.139156034735,363.078054770101,26.572924339446,336.505130430655,245.470891568503,86.029824995323,159.44106657318,24.5470891568503,1.58489319246111,10.2329299228075,131.892846567531,113.578045000972,26.572924339446,336.505130430655,3.14774831410132,NA
"Picea glauca","E","T","TEMP_FOR",60.2559586074358,288.403150312661,6.60693448007596,1.14815362149688,49.5897277277805,238.81342258488,66.1290890729181,222.274061239742,93.3254300796991,22.408629222406,70.9168008572931,114.815362149688,54.5773537902,60.2380083594882,20.8929613085404,0.897164117362141,11.2201845430196,59.5381200471853,55.277242102503,22.408629222406,70.9168008572931,NA,NA
"Pimelea linifolia","E","S","WLAND",12.5892541179417,57.5439937337157,7.94328234724282,1.31825673855641,25.8481637549772,31.6958299787385,18.1633549665831,39.3806387671326,91.201083935591,47.8469739517168,43.3541099838742,95.4992586021436,66.0596113929764,29.4396472091672,23.4422881531992,2.08929613085404,21.8776162394955,50.3658771847716,45.133381417372,47.8469739517168,43.3541099838742,0.84527884516029,0.0301995172040202
"Pimelea microcephala","E","S","WLAND",7.58577575029184,81.2830516164099,10.7151930523761,2.18776162394955,45.4172977525825,35.8657538638274,33.268370292344,48.0146813240659,154.881661891248,103.847469280131,51.0341926111175,177.827941003892,69.0183405141986,108.809600489694,26.9153480392692,2.51930253571984,9.54992586021436,86.9621680439875,90.8657729599048,103.847469280131,51.0341926111175,2.47742205763329,0.155955250282695
"Pinus banksiana","E","T","TEMP_FOR",26.9153480392692,245.470891568503,7.58577575029184,1.47910838816821,63.1239310275163,182.346960540987,79.4087476046497,166.062143963853,131.825673855641,47.7987303876702,84.0269434679705,75.8577575029184,22.5975464672914,53.260211035627,20.8929613085404,0.990191424423945,4.07380277804113,40.5748069758083,35.2829505271101,47.7987303876702,84.0269434679705,3.02691342810131,NA
"Pinus flexilis","E","T","TEMP_FOR",36.3078054770101,363.078054770101,9.77237220955811,1.47910838816821,86.8550275529166,276.223027217185,129.687608973699,233.390445796403,91.201083935591,35.8442039735942,55.3568799619967,144.543977074593,133.170135056804,11.3738420177887,0.933254300796991,0.831763771102671,13.1825673855641,67.1138173788352,77.4301596957576,35.8442039735942,55.3568799619967,4.10204102986607,NA
"Pinus palustris","E","T","TEMP_FOR",32.3593656929628,257.039578276886,3.89045144994281,0.91201083935591,34.1723551645943,222.867223112292,28.2576301128111,228.781948164075,741.310241300918,70.8904070881971,670.419834212721,309.029543251359,94.0728652424095,214.95667800895,29.5120922666639,0.446683592150963,12.0226443461741,156.003022380553,153.026520870806,70.8904070881971,670.419834212721,2.09411245585089,NA
"Pinus rigida","E","T","TEMP_FOR",33.1131121482591,204.173794466953,11.2201845430196,1.07151930523761,69.3474767169023,134.826317750051,69.5807083570031,134.59308610995,70.7945784384138,29.6346438945838,41.15993454383,125.892541179417,46.109688419556,79.7828527598608,14.7910838816821,0.691830970918937,6.45654229034656,67.5293318335036,58.3632093459132,29.6346438945838,41.15993454383,2.37137370566166,NA
"Pinus serotina","E","T","TEMP_FOR",26.9153480392692,275.422870333817,4.07380277804113,1.20226443461741,38.6782517339978,236.744618599819,51.9292504824312,223.493619851385,125.892541179417,33.4552203430024,92.4373208364144,245.470891568503,164.342929735013,81.1279618334899,1.99526231496888,1.55539059854225,6.45654229034656,130.187289122358,115.283602446145,33.4552203430024,92.4373208364144,2.28559880337543,NA
"Pinus strobus","E","T","TEMP_FOR",20.8929613085404,122.272053936742,6.02559586074358,0.596649334835271,37.8668351785207,84.4052187582213,29.4316936680248,92.8403602687171,218.776162394955,46.8730236736118,171.903138721343,457.088189614875,216.805245195975,240.2829444189,11.2201845430196,0.562341325190349,15.4881661891248,236.212495564896,220.87569404998,46.8730236736118,171.903138721343,NA,NA
"Pinus sylvestris","E","T","TEMP_FOR",26.9153480392692,295.120922666639,10.2329299228075,1.81970085860998,89.0579778691879,206.062944797451,113.856611830204,181.264310836435,128.859107517529,55.8596505468121,72.9994569707167,257.039578276886,69.8605720915183,187.179006185368,45.7088189614875,2.08929613085404,10,115.314253353315,141.725324923572,55.8596505468121,72.9994569707167,3.19922523133773,NA
"Poa pratensis","U","G","TEMP_FOR",3.01995172040202,100,30.1995172040202,3.46736850452532,82.2440937740275,17.7559062259725,60.5433325701787,39.4566674298213,44.6683592150963,42.9936255041029,1.67473371099337,128.824955169313,65.3349670894914,63.489988079822,47.8630092322638,1.99526231496888,20.4173794466953,59.9137518348062,68.9112033345072,42.9936255041029,1.67473371099337,NA,NA
"Podocarpus nubigena","E","T","TEMP_FOR",77.6247116628692,199.526231496888,7.94328234724282,0.831763771102671,44.3938976569113,155.132333839977,49.0229787016014,150.503252795287,147.910838816821,25.23875199407,122.672086822751,131.825673855641,82.1679417872455,49.6577320683952,16.9824365246174,1.58489319246111,16.5958690743756,61.5266050002496,70.2990688553911,25.23875199407,122.672086822751,1.68950082615282,NA
"Podocarpus saligna","E","T","TEMP_FOR",26.0860792514197,167.891527994965,6.16595001861482,0.897164117362141,44.8115666204658,123.079961374499,43.0391384285181,124.852389566447,75.8577575029184,25.4918190481013,50.3659384548171,120.226443461741,60.149576213991,60.0768672477503,9.77237220955811,0.977237220955811,7.58577575029184,58.9003883198261,61.3260551419153,25.4918190481013,50.3659384548171,1.71460112064798,NA
"Podophyllum peltatum","U","H","TEMP_FOR",3.01995172040202,30.9029543251359,6.45654229034656,0.831763771102671,19.0020014956429,11.900952829493,16.0571337493422,14.8458205757937,158.489319246111,96.2246231362839,62.2646961098275,105.407592786826,45.0586350128156,60.3489577740104,28.8403150312661,1.25892541179417,10.471285480509,50.2707471172729,55.1368456695531,96.2246231362839,62.2646961098275,1.36536321534477,NA
"Pomaderris ferruginea","E","S","TEMP_FOR",11.4815362149688,97.7237220955811,7.58577575029184,0.562341325190349,43.5685713599103,54.1551507356708,44.2088531176026,53.5148689779785,457.088189614875,110.02054384282,347.067645772055,70.7945784384138,53.6236017343669,17.1709767040469,2.50760701768545,1,6.30957344480193,24.9621760788647,45.8324023595491,110.02054384282,347.067645772055,1.26765186585785,0.0404575891697443
"Populus deltoides","D","T","TEMP_FOR",5.01187233627272,91.201083935591,14.7910838816821,1.25892541179417,63.5354401214683,27.6656438141226,58.8114107168919,32.3896732186991,64.5654229034656,51.3602339487156,13.2051889547499,194.984459975805,142.099085675005,52.8853743007996,7.58577575029184,1.38038426460288,18.1970085860998,103.570238904599,91.4142210712056,51.3602339487156,13.2051889547499,2.10913701338626,NA
"Populus fremontii","U","T","WLAND",3.01995172040202,120.226443461741,14.4543977074593,1.73780082874938,96.9857144604065,23.2407290013348,100.427011130187,19.7994323315542,181.970085860998,145.729417524057,36.2406683369412,115.681928269994,40.2213660641483,75.4605622058456,89.1250938133745,1.94984459975805,15.1356124843621,65.253504365969,50.4284239040248,145.729417524057,36.2406683369412,1.9815270258051,NA
"Populus tremuloides","D","T","TEMP_FOR",5.01187233627272,83.1763771102671,12.0226443461741,1.86208713666287,54.7378860839746,28.4384910262925,44.5825298151744,38.5938472950927,93.3254300796991,73.1182573012807,20.2071727784185,102.329299228075,74.9902477483759,27.3390514796994,9.54992586021436,3.05709260499561,13.4896288259165,54.2541430029942,48.0751562250812,73.1182573012807,20.2071727784185,1.7666772393009,NA
"Prosopis glandulosa","U","T","WLAND",7.07945784384138,194.984459975805,17.7827941003892,1.51356124843621,142.536103582088,52.4483563937166,148.52881023805,46.4556497377549,776.247116628692,383.429681558982,392.81743506971,85.1138038202376,65.0312404416313,20.0825633786063,3.01995172040202,1.14815362149688,7.94328234724282,38.4456471407146,46.668156679523,383.429681558982,392.81743506971,3.75324040711828,NA
"Protium sp1","E","T","TROP_RF",33.1131121482591,114.815362149688,4.07380277804113,0.691830970918937,25.773105862563,89.0422562871253,19.6390509617701,95.1763111879182,75.226672993953,17.0286072818572,58.1980657120958,154.881661891248,41.6063404126086,113.27532147864,32.3593656929628,1,6.91830970918936,72.626712591258,82.2549492999901,17.0286072818572,58.1980657120958,0.993116048420934,NA
"Protium sp2","E","T","TROP_RF",34.6736850452532,123.026877081238,8.12830516164099,0.707945784384138,39.5398335469438,83.4870435342943,33.0008058147641,90.026071266474,301.995172040202,55.4243669791525,246.570805061049,295.120922666639,195.418567108531,99.7023555581081,6.30957344480193,1.77827941003892,14.7910838816821,134.882249685607,160.238672981032,55.4243669791525,246.570805061049,2.15774440915267,NA
"Prumnopitys andina","E","T","TEMP_FOR",33.8844156139203,147.910838816821,5.62341325190349,0.602559586074358,35.8084109549375,112.102427861883,28.3658623388922,119.544976477929,83.1763771102671,19.9203624023518,63.2560147079153,93.3254300796991,36.7180155978447,56.6074144818544,38.9045144994281,0.870963589956081,10.9647819614319,45.1236284785023,48.2018016011968,19.9203624023518,63.2560147079153,1.36772882559585,NA
"Psychrophila leptosepala","U","H","TEMP_FOR",2.51188643150958,79.4328234724281,8.7096358995608,1.20226443461741,59.9712590358278,19.4615644366003,68.3861250301702,11.0466984422579,226.625405668854,156.190514069801,70.434891599053,81.2830516164099,41.8481290211085,39.4349225953014,36.3078054770101,1.31825673855641,14.7910838816821,46.7094184551462,34.5736331612637,156.190514069801,70.434891599053,2.30144181740851,NA
"Pterocaulon pycnostachyum","U","H","TEMP_FOR",5.12861383991365,81.2830516164099,7.76247116628692,1.25892541179417,47.670076732518,33.6129748838919,49.5157839283082,31.7672676881017,91.201083935591,61.1482056539383,30.0528782816527,38.0189396320561,20.9498010197661,17.0691386122901,36.3078054770101,0.501187233627272,12.8824955169313,19.0732547616052,18.9456848704509,61.1482056539383,30.0528782816527,1.59220872705117,NA
"Pultenea daphnoides","E","S","TEMP_FOR",9.33254300796991,93.3254300796991,9.54992586021436,0.870963589956081,48.9514898945115,44.3739401851876,45.8851662143265,47.4402638653726,346.736850452532,130.459221066438,216.277629386094,63.0957344480193,30.4109060270064,32.684828421013,23.9883291901949,1.86208713666287,7.94328234724282,26.8889767593533,36.206757688666,130.459221066438,216.277629386094,1.83653834334835,0.0338844156139203
"Pultenea flexilis","E","S","TEMP_FOR",16.5958690743756,91.201083935591,10,1.14815362149688,40.47162333345,50.729460602141,31.9412711886966,59.2598127468944,331.013844723503,109.397068706056,221.616776017448,281.838293126445,109.469873352885,172.368419773561,18.1970085860998,1.81970085860998,10.2329299228075,138.142037158123,143.696255968322,109.397068706056,221.616776017448,1.84501541917947,0.0407380277804113
"Quercus coccinea","D","T","TEMP_FOR",5.75439937337157,85.1138038202376,9.77237220955811,0.977237220955811,52.9075751858618,32.2062286343758,55.062728114735,30.0510757055026,83.1763771102671,55.0458932008499,28.1304839094172,109.647819614319,63.8581329466543,45.7896866676642,4.07380277804113,0.776247116628692,5.75439937337157,45.7335067791368,63.9143128351817,55.0458932008499,28.1304839094172,NA,NA
"Quercus ellipsoidalis","U","T","TEMP_FOR",6.02559586074358,104.71285480509,13.1825673855641,1.38038426460288,68.5442695790658,36.1685852260242,64.9171428250821,39.7957119800078,97.7237220955811,71.2602540957994,26.4634679997817,309.029543251359,121.444188581122,187.585354670237,6.02559586074358,1.28824955169313,5.49540873857625,170.840927728318,138.188615523042,71.2602540957994,26.4634679997817,2.2080047330189,NA
"Quercus laevis","D","T","TEMP_FOR",7.58577575029184,102.329299228075,6.76082975391982,0.645654229034656,50.7589256251355,51.5703736029399,66.665117303118,35.6641819249573,105.407592786826,48.8753047844029,56.5322880024231,100,54.473675241373,45.526324758627,36.3078054770101,0.794328234724281,19.0546071796325,43.116709107297,56.883290892703,48.8753047844029,56.5322880024231,1.42050931194549,NA
"Quercus virginia var geminata","U","T","TEMP_FOR",10.9647819614319,158.489319246111,12.8824955169313,0.91201083935591,90.0572038901068,68.4321153560047,100.568618954442,57.9207002916699,199.526231496888,94.0556388705727,105.470592626315,158.489319246111,78.6581264644337,79.8311927816777,20.8929613085404,3.71535229097173,10.471285480509,94.3705914662468,64.1187277798647,94.0556388705727,105.470592626315,2.44906324184475,NA
"Regelia ciliata","E","S","WLAND",19.0546071796325,154.881661891248,14.7910838816821,1.47910838816821,74.1375683058458,80.7440935854023,61.3837818097585,93.4978800814896,181.970085860998,87.2601699066884,94.7099159543099,89.1250938133745,30.5626879399969,58.5624058733776,95.4992586021436,1.25892541179417,14.4543977074593,38.0727972081053,51.0522966052692,87.2601699066884,94.7099159543099,1.74180687339161,NA
"Rhododendron maximum","E","T","TEMP_FOR",47.8630092322638,204.173794466953,6.91830970918936,0.776247116628692,46.2374968881326,157.93629757882,47.993831922554,156.179962544399,281.838293126445,42.4201701564288,239.418122970017,160.004256160643,47.2906202603517,112.713635900292,36.3078054770101,1.54881661891248,8.12830516164099,77.7678746487981,82.2363815118453,42.4201701564288,239.418122970017,NA,NA
"Robinia pseudoacacia","D","T","TEMP_FOR",4.57088189614875,38.0189396320561,9.33254300796991,1.20226443461741,22.9576597885953,15.0612798434608,15.884690112353,22.1342495197032,57.5439937337157,43.6292484780313,13.9147452556844,75.226672993953,56.8553850697682,18.3712879241848,5.75439937337157,0.616595001861482,12.0226443461741,35.2087920020475,40.0178809919055,43.6292484780313,13.9147452556844,1.83837640849831,NA
"Rudbeckia serotina","U","H","TEMP_FOR",1.54881661891248,70.7945784384138,20.4173794466953,1.23026877081238,62.0903417482796,8.70423669013421,61.4789106759861,9.31566776242767,147.910838816821,132.099619057361,15.8112197594601,81.2830516164099,73.5277714885863,7.75528012782358,1.97255345736346,5.62341325190349,8.12830516164099,43.2076572827407,38.0753943336692,132.099619057361,15.8112197594601,1.53108746168203,NA
"Salix glauca","D","T","TEMP_FOR",3.01995172040202,81.2830516164099,10.2329299228075,1.44543977074593,59.8544446397252,21.4286069766847,63.4926917297729,17.790359886637,144.543977074593,109.595169125535,34.948807949058,288.403150312661,44.3732323866689,244.029917925992,104.71285480509,1.86208713666287,8.51138038202377,142.986638747393,145.416511565268,109.595169125535,34.948807949058,2.00678637074293,NA
"Salix planifolia","U","T","TEMP_FOR",3.01995172040202,81.2830516164099,12.3026877081238,1.99526231496888,60.3450076172659,20.938043999144,56.8044199728766,24.4786316435333,199.526231496888,157.780330777384,41.745900719504,39.8107170553497,35.7888381914269,4.02187886392281,3.01995172040202,1.20226443461741,12.0226443461741,19.5817922227605,20.2289248325893,157.780330777384,41.745900719504,2.17270117886374,NA
"Sanguinaria canadensis","U","H","TEMP_FOR",3.98107170553497,30.9029543251359,7.94328234724282,2.04173794466953,18.3086713413005,12.5942829838354,11.835124109362,19.0678302157739,128.824955169313,95.5127316843763,33.312223484937,223.872113856834,66.9976536476075,156.874460209227,26.9153480392692,3.09029543251359,6.16595001861482,116.070591560322,107.801522296512,95.5127316843763,33.312223484937,1.67109061431071,NA
"Santalum acuminatum","E","T","WLAND",17.3780082874938,309.029543251359,7.41310241300917,1.34896288259165,85.6207774333531,223.408765818006,171.608965106277,137.420578145083,177.827941003892,67.0878697139567,110.740071289936,128.824955169313,82.8000278911581,46.0249272781553,2.69153480392692,1.94984459975805,4.46683592150963,64.1809213927854,64.6440337765279,67.0878697139567,110.740071289936,3.11888958409394,0.199526231496888
"Saxegothaea conspicua","E","T","TEMP_FOR",36.3078054770101,128.824955169313,5.75439937337157,0.616595001861482,32.9456967606662,95.8792584086472,27.6091871666184,101.215768002695,36.3078054770101,11.4865954397001,24.82121003731,144.543977074593,60.7918216276542,83.7521554469386,34.6736850452532,1.62181009735893,12.8824955169313,65.0026968998307,79.5412801747621,11.4865954397001,24.82121003731,1.22992860147042,NA
"Schizachyrium scoparium","U","G","TEMP_FOR",1.69941645950975,56.9661770165117,16.1185959039243,0.873864476177872,48.0097459916795,8.95643102483222,48.8880418891397,8.07813512737199,288.403150312661,223.107467540179,65.2956827724818,85.1138038202376,40.2684783487288,44.8453254715089,28.8403150312661,0.380189396320561,12.5892541179417,46.1889410938722,38.9248627263655,223.107467540179,65.2956827724818,0.703191607026572,NA
"Scholtzia involucrata","E","S","WLAND",23.4422881531992,177.827941003892,14.7910838816821,1.77827941003892,78.2417369012888,99.5862041026034,67.7252930721853,110.102647931707,275.422870333817,113.549255404778,161.873614929038,120.226443461741,65.0790777072275,55.1473657545138,30.9029543251359,0.707945784384138,18.8633010869314,67.1400785953334,53.0863648664079,113.549255404778,161.873614929038,2.31206479017559,NA
"Senna artemisioides 1lft","E","S","WLAND",19.4984459975805,346.736850452532,12.8824955169313,5.62341325190349,144.583717454657,202.153132997875,146.571312686798,200.165537765734,380.189396320561,215.065184502111,165.12421181845,416.869383470335,163.512708425849,253.356675044487,18.6208713666287,2.51188643150958,12.0226443461741,214.448703682226,202.420679788109,215.065184502111,165.12421181845,4.41570447353313,0.175388050184176
"Senna artemisioides 3lft","E","S","WLAND",20.8929613085404,281.838293126445,14.1253754462275,3.46736850452532,119.425127009202,162.413166117244,117.237481980563,164.600811145883,338.844156139202,169.137428901757,169.706727237446,104.71285480509,66.8327001431653,37.8801546619246,6.45654229034656,1.90546071796325,7.76247116628692,49.2380761551325,55.4747786499575,169.137428901757,169.706727237446,3.11171633710602,0.152756605823807
"Silphium integrifolium","U","H","TEMP_FOR",3.98107170553497,85.1138038202376,10,1.65958690743756,57.3945663712262,27.7192374490114,56.2000965532311,28.9137072670065,169.824365246174,121.823462240168,48.0009030060062,109.647819614319,71.8519769110353,37.7958427032832,15.8489319246111,0.645654229034656,18.1970085860998,44.8273624361857,64.8204571781328,121.823462240168,48.0009030060062,1.4288939585111,NA
"Silphium terebinthinaceum","U","H","TEMP_FOR",3.01995172040202,75.8577575029184,13.4896288259165,1.31825673855641,57.6437031782603,18.2140543246581,57.1061149961383,18.75164250678,79.4328234724281,66.7246831598597,12.7081403125684,123.026877081238,100.862778174288,22.1640989069503,3.01995172040202,1.31825673855641,12.3026877081238,66.7146974450058,56.3121796362323,66.7246831598597,12.7081403125684,1.0839269140212,NA
"Solanum ferocissium","E","S","WLAND",6.45654229034656,75.8577575029184,9.54992586021436,1.73780082874938,43.1042883588986,32.7534691440198,34.0488662668059,41.8088912361124,87.0963589956081,62.3054959844662,24.7908630111419,147.910838816821,64.9060773835742,83.0047614332465,45.7088189614875,3.31131121482591,14.4543977074593,75.8539996654768,72.0568391513439,62.3054959844662,24.7908630111419,2.46036760414763,0.0977237220955811
"Solanum straminifolia","U","T","TROP_RF",1.99526231496888,34.6736850452532,13.4896288259165,1.17489755493953,26.0330836826271,8.64060136262606,21.7473291920058,12.9263558532473,77.6247116628692,67.7556422550511,9.8690694078181,109.909527361014,75.719900360049,34.1896270009652,12.0226443461741,1.25892541179417,16.1185959039243,50.1743855095935,59.7351418514206,67.7556422550511,9.8690694078181,1.36458313658892,NA
"Solidago rigida","U","H","TEMP_FOR",2.50760701768545,105.407592786826,14.7910838816821,1.31778985136909,88.0888153011909,17.3187774856351,91.5034752184105,13.9041175684155,150.109718098091,122.667763365852,27.4419547322387,776.247116628692,635.654603841442,140.59251278725,1.47910838816821,1.25892541179417,19.4984459975805,415.013041206967,361.234075421725,122.667763365852,27.4419547322387,1.43328527330243,NA
"Sorghastrum nutans","U","G","TEMP_FOR",1.97255345736346,75.226672993953,22.151588074173,0.990191424423945,65.364645884006,9.86202710994698,64.6305698032042,10.5961031907488,83.1763771102671,74.5415211289547,8.63485598131238,83.1763771102671,71.7073361877758,11.4690409224913,10.7151930523761,2.18776162394955,27.5422870333817,38.7203942699107,44.4559828403564,74.5415211289547,8.63485598131238,NA,NA
"Spartothamnella puberula","E","S","WLAND",9.54992586021436,93.3254300796991,13.1825673855641,3.71535229097173,52.0619199361411,41.263510143558,35.8175770534324,57.5078530262667,141.253754462275,105.055640413575,36.1981140487006,169.824365246174,96.6944048961355,73.129960350039,5.37174167053699,1.76363540766109,6.91830970918936,93.1508414321604,76.6735238140141,105.055640413575,36.1981140487006,2.73526872630671,0.11091748152624
"Stirlingia latifolia","E","S","WLAND",28.8403150312661,288.403150312661,16.5958690743756,2.08929613085404,117.324132967299,171.079017345362,118.402493560804,170.000656751857,128.824955169313,66.4087528776836,62.4162022916298,128.824955169313,103.073028143979,25.7519270253339,2.45470891568503,1.38038426460288,9.77237220955811,58.6239190783066,70.2010360910067,66.4087528776836,62.4162022916298,2.69153480392692,NA
"Syncarpia glomulifera","E","T","TEMP_FOR",22.9086765276777,147.910838816821,9.1201083935591,0.91201083935591,53.6399415030602,94.2708973137605,50.7127658699042,97.1980729469165,194.984459975805,59.6694034770359,135.315056498769,169.824365246174,105.58103922757,64.2433260186047,10,3.23593656929628,11.2201845430196,97.7121331027922,72.1122321433823,59.6694034770359,135.315056498769,1.46217717445672,0.0594292158615573
"Synoum glandulosum","E","T","TEMP_FOR",11.7489755493953,91.201083935591,6.45654229034656,0.776247116628692,37.8417277672494,53.3593561683416,32.1843245841475,59.0167593514435,288.403150312661,84.7952823150873,203.607867997573,363.078054770101,92.207388616769,270.870666153332,28.8403150312661,1.20226443461741,9.1201083935591,193.203469542711,169.87458522739,84.7952823150873,203.607867997573,1.46217717445672,0.0774461797802519
"Taxodium distichum","U","T","TEMP_FOR",6.45654229034656,128.824955169313,8.31763771102671,1.20226443461741,74.8951323292347,53.9298228400787,90.5450708696723,38.279884299641,109.647819614319,67.0892766916022,42.5585429227164,257.039578276886,64.310592258001,192.728986018886,26.9153480392692,0.776247116628692,7.58577575029184,117.585066119132,139.454512157755,67.0892766916022,42.5585429227164,1.52405275379729,NA
"Tsuga canadensis","E","T","TEMP_FOR",60.2559586074358,123.026877081238,5.49540873857625,0.380189396320561,29.0382788391433,93.9885982420948,21.149086044748,101.87779103649,251.188643150958,24.1424703578975,227.04617279306,128.824955169313,97.4719579327286,31.3529972365848,3.01995172040202,1.14815362149688,9.54992586021436,53.7227141172735,75.1022410520398,24.1424703578975,227.04617279306,1.21338885046498,NA
"Urera caracasana","D","T","TROP_RF",3.01995172040202,67.6082975391982,15.4881661891248,1.94984459975805,50.3866236360042,17.221673903194,41.8324192106628,25.7758783285353,128.824955169313,109.469945273395,19.3550098959181,75.8577575029184,38.3676697705309,37.4900877323874,39.8107170553497,1.25892541179417,14.7910838816821,43.4432198700253,32.414537632893,109.469945273395,19.3550098959181,2.08756483584799,NA
"Vaccinium arboreum","U","S","TEMP_FOR",10.9647819614319,125.892541179417,6.45654229034656,0.794328234724281,50.8914791199326,75.0010620594842,60.5327255606819,65.3598156187349,102.329299228075,43.5856464110093,58.7436528170661,83.1763771102671,44.1004760167405,39.0759010935265,15.1356124843621,1.73780082874938,8.31763771102671,46.9483868513503,36.2279902589167,43.5856464110093,58.7436528170661,1.51008015416415,NA
"Vaccinium corymbosum","U","S","TEMP_FOR",7.58577575029184,102.329299228075,6.16595001861482,1.28824955169313,48.1194835588619,54.2098156692134,49.7356258180318,52.5936734100436,501.187233627272,175.36553041336,325.821703213912,21.3796208950223,7.67263587191169,13.7069850231106,56.2341325190349,0.794328234724281,5.62341325190349,9.15127300976265,12.2283478852597,175.36553041336,325.821703213912,1.25602996369487,NA
"Vaccinium myrtillus","D","S","TEMP_FOR",3.46736850452532,58.8843655355589,6.16595001861482,0.616595001861482,37.6004487443269,21.283916791232,48.0289392256488,10.8554263099101,131.825673855641,72.7236682950247,59.102005560616,93.3254300796991,53.8998214697636,39.4256086099355,8.12830516164099,1.20226443461741,7.58577575029184,51.7781922590432,41.547237820656,72.7236682950247,59.102005560616,NA,NA
"Veratrum parviflorum","U","H","TEMP_FOR",3.63078054770101,33.8844156139203,4.36515832240166,0.630957344480193,18.3036343615972,15.580781252323,15.0929360762764,18.7914795376439,251.188643150958,102.233960077842,148.954683073116,57.5439937337157,35.2123378591366,22.3316558745791,6.16595001861482,1.73780082874938,4.89778819368446,33.6848792240503,23.8591145096654,102.233960077842,148.954683073116,NA,NA
"Verticordia nitens","E","S","WLAND",18.1970085860998,331.131121482591,21.3796208950223,1.99526231496888,185.555027952718,145.576093529873,185.973178351392,145.157943131199,104.71285480509,69.0178989392757,35.6949558658143,93.3254300796991,46.7520123547014,46.5734177249977,18.1970085860998,1.65958690743756,9.1201083935591,45.6602689524149,47.6651611272842,69.0178989392757,35.6949558658143,3.72391706254568,NA
"Vismia japurensis","U","T","TROP_RF",6.91830970918936,95.4992586021436,12.8824955169313,0.891250938133746,60.7665334480509,34.7327251540927,60.0438047146317,35.4554538875119,239.883291901949,126.537308739833,113.345983162116,239.883291901949,107.176498872989,132.70679302896,7.94328234724282,3.38844156139203,4.78630092322638,142.683217452501,97.2000744494475,126.537308739833,113.345983162116,1.55596563160507,NA
"Vismia lauriformis","U","T","TROP_RF",4.46683592150963,87.0963589956081,13.8038426460288,0.954992586021436,62.8410523396997,24.2553066559084,64.2267686941435,22.8695903014646,331.131121482591,193.624929630359,137.506191852232,251.188643150958,77.0654024655144,174.123240685444,77.6247116628692,1.44543977074593,17.7827941003892,125.730501325168,125.45814182579,193.624929630359,137.506191852232,1.56675107010815,NA
"Xanthorrhoea preissii","E","S","WLAND",23.9883291901949,741.310241300918,18.1970085860998,2.34422881531992,314.973011382316,426.337229918602,541.55066615379,199.759575147127,60.2559586074358,40.6835436680216,19.5724149394142,154.881661891248,62.4951383175392,92.3865235737089,18.6208713666287,1.41253754462275,8.51138038202377,89.6908436230522,65.1908182681959,40.6835436680216,19.5724149394142,5.9292532458,NA
"Xylomelum pyriforme","E","T","TEMP_FOR",40.7380277804113,151.356124843621,10.471285480509,0.645654229034656,50.5982635336868,100.757861309934,44.8232871843558,106.532837659265,56.2341325190349,19.3236302785028,36.9105022405321,218.776162394955,118.512560092447,100.263602302509,7.58577575029184,1.44543977074593,9.54992586021436,99.2335715382441,119.542590856711,19.3236302785028,36.9105022405321,1.32434153519466,0.0563637655825954
